date,time,year,month,day,hour,minute,weekday,is_weekend,temp_c,ac,fan,light,tv,fridge
2024-07-08,07:40,2024,7,8,7,40,0,0,35.5,0,1,0,0,1
2024-07-08,09:57,2024,7,8,9,57,0,0,38.9,0,1,0,0,1
2024-07-08,12:06,2024,7,8,12,6,0,0,36.1,1,0,0,0,1
2024-07-08,13:04,2024,7,8,13,4,0,0,37.3,1,0,0,0,1
2024-07-08,15:52,2024,7,8,15,52,0,0,38.8,1,0,0,0,1
2024-07-08,17:26,2024,7,8,17,26,0,0,36.6,1,0,0,0,1
2024-07-08,17:37,2024,7,8,17,37,0,0,35.7,1,0,1,0,1
2024-07-08,18:20,2024,7,8,18,20,0,0,35.6,1,0,1,0,1
2024-07-08,20:33,2024,7,8,20,33,0,0,35.7,1,0,1,1,1
2024-07-08,21:30,2024,7,8,21,30,0,0,36.5,1,0,1,1,1
2024-07-08,22:20,2024,7,8,22,20,0,0,36.2,1,0,1,1,1
2024-07-08,22:25,2024,7,8,22,25,0,0,35.6,1,0,1,1,1
2024-07-08,23:38,2024,7,8,23,38,0,0,35.7,0,1,1,0,1
2024-07-09,02:02,2024,7,9,2,2,1,0,34.6,1,0,1,0,0
2024-07-09,02:11,2024,7,9,2,11,1,0,36.2,1,0,1,0,1
2024-07-09,05:03,2024,7,9,5,3,1,0,35.6,1,0,1,0,1
2024-07-09,06:38,2024,7,9,6,38,1,0,34.5,0,1,1,0,1
2024-07-09,07:42,2024,7,9,7,42,1,0,34.8,0,1,0,0,1
2024-07-09,07:50,2024,7,9,7,50,1,0,36.7,0,1,0,0,1
2024-07-09,12:16,2024,7,9,12,16,1,0,35.7,1,0,0,0,0
2024-07-09,13:44,2024,7,9,13,44,1,0,33.5,1,0,0,0,1
2024-07-09,15:37,2024,7,9,15,37,1,0,35.6,1,0,0,0,1
2024-07-09,15:44,2024,7,9,15,44,1,0,36.6,1,0,0,0,1
2024-07-09,15:49,2024,7,9,15,49,1,0,33.6,1,0,0,0,1
2024-07-09,18:01,2024,7,9,18,1,1,0,37.4,1,0,1,0,1
2024-07-09,18:05,2024,7,9,18,5,1,0,35.8,1,0,1,0,1
2024-07-09,19:22,2024,7,9,19,22,1,0,35.1,1,0,1,0,1
2024-07-09,19:44,2024,7,9,19,44,1,0,35.5,1,0,1,0,1
2024-07-09,20:47,2024,7,9,20,47,1,0,37.5,1,0,1,1,0
2024-07-09,20:48,2024,7,9,20,48,1,0,36.1,1,0,1,1,0
2024-07-09,20:49,2024,7,9,20,49,1,0,38.4,1,0,1,1,0
2024-07-10,00:39,2024,7,10,0,39,2,0,39.9,1,0,1,1,1
2024-07-10,01:30,2024,7,10,1,30,2,0,34.9,1,0,1,0,1
2024-07-10,02:24,2024,7,10,2,24,2,0,35.6,1,0,1,0,1
2024-07-10,04:34,2024,7,10,4,34,2,0,37.7,1,0,1,0,1
2024-07-10,06:31,2024,7,10,6,31,2,0,33.2,0,1,1,0,1
2024-07-10,06:59,2024,7,10,6,59,2,0,37.0,0,1,0,0,1
2024-07-10,08:10,2024,7,10,8,10,2,0,38.9,0,1,0,1,0
2024-07-10,12:14,2024,7,10,12,14,2,0,35.1,1,0,0,0,1
2024-07-10,15:09,2024,7,10,15,9,2,0,33.8,1,0,0,0,1
2024-07-10,17:01,2024,7,10,17,1,2,0,33.7,1,0,0,0,1
2024-07-10,21:01,2024,7,10,21,1,2,0,38.6,1,0,1,1,1
2024-07-11,00:58,2024,7,11,0,58,3,0,37.9,1,0,1,1,1
2024-07-11,07:59,2024,7,11,7,59,3,0,35.5,0,1,0,0,1
2024-07-11,08:41,2024,7,11,8,41,3,0,36.2,0,1,0,0,1
2024-07-11,09:12,2024,7,11,9,12,3,0,35.1,0,1,0,0,1
2024-07-11,10:45,2024,7,11,10,45,3,0,35.5,1,0,0,0,1
2024-07-11,10:53,2024,7,11,10,53,3,0,38.1,1,0,0,0,1
2024-07-11,11:39,2024,7,11,11,39,3,0,36.1,1,0,0,0,1
2024-07-11,12:09,2024,7,11,12,9,3,0,35.5,1,0,0,0,1
2024-07-11,14:18,2024,7,11,14,18,3,0,36.5,1,0,0,0,1
2024-07-11,14:21,2024,7,11,14,21,3,0,36.4,1,0,0,0,0
2024-07-11,15:08,2024,7,11,15,8,3,0,35.7,1,0,0,0,1
2024-07-11,16:22,2024,7,11,16,22,3,0,35.2,1,0,0,0,1
2024-07-11,16:41,2024,7,11,16,41,3,0,36.0,1,0,0,0,0
2024-07-11,17:16,2024,7,11,17,16,3,0,37.3,1,0,0,0,1
2024-07-11,18:05,2024,7,11,18,5,3,0,35.5,1,0,1,0,1
2024-07-11,20:09,2024,7,11,20,9,3,0,38.2,1,0,1,1,1
2024-07-11,23:35,2024,7,11,23,35,3,0,35.2,0,1,1,0,1
2024-07-11,23:47,2024,7,11,23,47,3,0,36.7,0,1,1,0,1
2024-07-11,23:58,2024,7,11,23,58,3,0,36.5,0,1,1,0,1
2024-07-12,00:54,2024,7,12,0,54,4,0,33.7,1,0,1,1,1
2024-07-12,01:14,2024,7,12,1,14,4,0,38.0,1,0,1,0,1
2024-07-12,01:18,2024,7,12,1,18,4,0,34.8,1,0,1,0,1
2024-07-12,01:56,2024,7,12,1,56,4,0,38.0,1,0,1,0,0
2024-07-12,03:34,2024,7,12,3,34,4,0,35.5,1,0,1,0,1
2024-07-12,05:05,2024,7,12,5,5,4,0,36.1,1,0,1,0,1
2024-07-12,05:09,2024,7,12,5,9,4,0,36.4,1,0,1,0,1
2024-07-12,05:54,2024,7,12,5,54,4,0,34.3,1,0,1,0,1
2024-07-12,08:51,2024,7,12,8,51,4,0,37.2,0,1,0,0,1
2024-07-12,09:08,2024,7,12,9,8,4,0,37.2,0,1,0,0,1
2024-07-12,09:47,2024,7,12,9,47,4,0,38.5,0,1,0,0,1
2024-07-12,09:56,2024,7,12,9,56,4,0,37.0,0,1,0,0,1
2024-07-12,13:07,2024,7,12,13,7,4,0,35.0,1,0,1,0,1
2024-07-12,14:50,2024,7,12,14,50,4,0,36.0,1,0,0,1,1
2024-07-12,17:16,2024,7,12,17,16,4,0,34.2,1,0,0,0,1
2024-07-12,19:03,2024,7,12,19,3,4,0,33.6,1,0,1,0,1
2024-07-12,21:00,2024,7,12,21,0,4,0,36.2,1,0,1,1,1
2024-07-12,21:23,2024,7,12,21,23,4,0,37.7,1,0,1,1,1
2024-07-12,21:26,2024,7,12,21,26,4,0,36.2,1,0,1,0,1
2024-07-12,22:21,2024,7,12,22,21,4,0,37.9,1,0,1,1,1
2024-07-12,22:22,2024,7,12,22,22,4,0,35.0,1,0,1,1,1
2024-07-12,23:39,2024,7,12,23,39,4,0,34.4,0,1,1,0,1
2024-07-13,00:21,2024,7,13,0,21,5,1,39.0,1,0,1,1,1
2024-07-13,03:15,2024,7,13,3,15,5,1,36.6,1,0,1,0,1
2024-07-13,03:33,2024,7,13,3,33,5,1,36.0,1,0,1,0,1
2024-07-13,05:00,2024,7,13,5,0,5,1,36.4,1,0,1,0,1
2024-07-13,08:25,2024,7,13,8,25,5,1,34.7,0,1,0,0,1
2024-07-13,09:04,2024,7,13,9,4,5,1,36.3,0,1,0,0,1
2024-07-13,09:19,2024,7,13,9,19,5,1,34.5,0,1,0,0,1
2024-07-13,09:48,2024,7,13,9,48,5,1,34.7,0,1,0,0,1
2024-07-13,12:29,2024,7,13,12,29,5,1,38.1,1,0,0,1,0
2024-07-13,13:33,2024,7,13,13,33,5,1,35.6,1,0,0,0,1
2024-07-13,14:39,2024,7,13,14,39,5,1,35.2,1,0,0,1,0
2024-07-13,17:02,2024,7,13,17,2,5,1,35.4,1,0,0,1,1
2024-07-13,20:01,2024,7,13,20,1,5,1,35.5,1,0,1,1,1
2024-07-13,21:09,2024,7,13,21,9,5,1,33.3,1,0,1,1,1
2024-07-13,22:52,2024,7,13,22,52,5,1,36.9,1,0,1,1,0
2024-07-13,23:55,2024,7,13,23,55,5,1,34.6,0,1,1,0,1
2024-07-14,05:21,2024,7,14,5,21,6,1,37.0,1,0,1,0,1
2024-07-14,05:23,2024,7,14,5,23,6,1,32.4,1,0,1,0,1
2024-07-14,05:41,2024,7,14,5,41,6,1,35.7,1,0,1,0,1
2024-07-14,10:38,2024,7,14,10,38,6,1,31.5,1,0,0,0,1
2024-07-14,11:38,2024,7,14,11,38,6,1,35.1,1,0,0,0,1
2024-07-14,20:04,2024,7,14,20,4,6,1,33.6,1,0,1,1,1
2024-07-14,21:37,2024,7,14,21,37,6,1,34.1,1,0,1,1,1
2024-07-15,00:29,2024,7,15,0,29,0,0,34.2,1,0,1,1,1
2024-07-15,00:50,2024,7,15,0,50,0,0,36.9,1,0,1,1,1
2024-07-15,01:41,2024,7,15,1,41,0,0,33.7,1,0,1,0,1
2024-07-15,04:03,2024,7,15,4,3,0,0,35.9,1,0,0,0,0
2024-07-15,04:57,2024,7,15,4,57,0,0,31.5,1,0,1,1,1
2024-07-15,06:08,2024,7,15,6,8,0,0,33.8,0,1,1,0,0
2024-07-15,06:58,2024,7,15,6,58,0,0,35.4,0,1,1,0,1
2024-07-15,09:17,2024,7,15,9,17,0,0,34.8,0,1,0,0,1
2024-07-15,09:51,2024,7,15,9,51,0,0,35.7,0,1,0,0,1
2024-07-15,13:41,2024,7,15,13,41,0,0,35.0,1,0,0,0,1
2024-07-15,14:01,2024,7,15,14,1,0,0,33.7,1,0,0,0,1
2024-07-15,14:15,2024,7,15,14,15,0,0,37.3,1,0,0,0,1
2024-07-15,15:18,2024,7,15,15,18,0,0,33.6,1,0,0,0,1
2024-07-15,15:27,2024,7,15,15,27,0,0,34.2,1,0,1,0,1
2024-07-15,16:30,2024,7,15,16,30,0,0,33.7,1,0,0,0,0
2024-07-15,16:31,2024,7,15,16,31,0,0,35.5,1,0,0,0,0
2024-07-15,16:40,2024,7,15,16,40,0,0,36.3,1,0,0,0,0
2024-07-15,21:43,2024,7,15,21,43,0,0,35.7,1,0,1,1,1
2024-07-15,23:04,2024,7,15,23,4,0,0,35.5,1,0,1,1,0
2024-07-16,00:50,2024,7,16,0,50,1,0,35.3,1,0,1,1,1
2024-07-16,02:39,2024,7,16,2,39,1,0,36.2,1,0,1,0,1
2024-07-16,04:52,2024,7,16,4,52,1,0,37.6,1,0,1,0,1
2024-07-16,07:28,2024,7,16,7,28,1,0,35.7,0,1,0,0,1
2024-07-16,07:35,2024,7,16,7,35,1,0,36.2,0,1,0,0,1
2024-07-16,07:38,2024,7,16,7,38,1,0,37.3,0,1,0,0,1
2024-07-16,08:29,2024,7,16,8,29,1,0,36.2,0,1,0,0,1
2024-07-16,09:24,2024,7,16,9,24,1,0,36.3,0,1,0,0,1
2024-07-16,13:15,2024,7,16,13,15,1,0,36.7,1,0,0,0,1
2024-07-16,16:34,2024,7,16,16,34,1,0,36.1,1,0,0,0,0
2024-07-16,16:45,2024,7,16,16,45,1,0,36.1,1,0,0,0,0
2024-07-16,17:51,2024,7,16,17,51,1,0,34.9,1,0,1,0,1
2024-07-16,20:20,2024,7,16,20,20,1,0,34.2,1,0,1,1,1
2024-07-16,21:40,2024,7,16,21,40,1,0,35.4,1,0,1,1,1
2024-07-17,02:27,2024,7,17,2,27,2,0,35.4,1,0,1,0,1
2024-07-17,03:04,2024,7,17,3,4,2,0,36.4,1,0,1,0,1
2024-07-17,04:02,2024,7,17,4,2,2,0,34.8,1,0,1,0,0
2024-07-17,04:41,2024,7,17,4,41,2,0,38.7,1,0,1,0,1
2024-07-17,05:29,2024,7,17,5,29,2,0,35.0,1,0,1,0,1
2024-07-17,08:32,2024,7,17,8,32,2,0,38.2,0,1,0,1,1
2024-07-17,08:34,2024,7,17,8,34,2,0,37.2,0,1,0,0,1
2024-07-17,13:42,2024,7,17,13,42,2,0,34.4,1,0,0,0,1
2024-07-17,16:05,2024,7,17,16,5,2,0,35.0,1,0,0,1,1
2024-07-17,16:21,2024,7,17,16,21,2,0,35.7,1,0,0,0,1
2024-07-17,16:29,2024,7,17,16,29,2,0,37.0,1,0,0,0,0
2024-07-17,16:32,2024,7,17,16,32,2,0,34.8,1,0,0,0,0
2024-07-17,17:33,2024,7,17,17,33,2,0,35.9,1,0,1,0,1
2024-07-17,21:30,2024,7,17,21,30,2,0,35.3,1,0,1,1,1
2024-07-17,23:24,2024,7,17,23,24,2,0,37.9,1,0,1,1,1
2024-07-18,00:08,2024,7,18,0,8,3,0,34.4,1,0,1,1,1
2024-07-18,02:19,2024,7,18,2,19,3,0,36.3,1,0,1,0,1
2024-07-18,05:50,2024,7,18,5,50,3,0,36.5,1,0,1,0,1
2024-07-18,07:52,2024,7,18,7,52,3,0,38.9,0,1,0,0,1
2024-07-18,11:00,2024,7,18,11,0,3,0,38.1,1,0,0,0,1
2024-07-18,18:34,2024,7,18,18,34,3,0,37.2,1,0,1,0,0
2024-07-18,19:59,2024,7,18,19,59,3,0,36.8,1,0,1,0,1
2024-07-18,20:29,2024,7,18,20,29,3,0,36.5,1,0,1,1,1
2024-07-18,20:41,2024,7,18,20,41,3,0,35.3,1,0,1,1,0
2024-07-19,03:47,2024,7,19,3,47,4,0,35.9,1,0,1,0,1
2024-07-19,04:15,2024,7,19,4,15,4,0,35.7,1,0,1,0,1
2024-07-19,09:11,2024,7,19,9,11,4,0,38.4,0,1,0,0,1
2024-07-19,13:21,2024,7,19,13,21,4,0,33.3,1,0,0,0,1
2024-07-19,15:20,2024,7,19,15,20,4,0,37.3,1,0,0,0,1
2024-07-19,15:33,2024,7,19,15,33,4,0,36.8,1,0,0,0,1
2024-07-19,16:00,2024,7,19,16,0,4,0,32.9,1,0,0,0,1
2024-07-19,17:43,2024,7,19,17,43,4,0,36.8,1,0,1,0,1
2024-07-19,17:50,2024,7,19,17,50,4,0,35.5,1,0,1,0,1
2024-07-19,18:25,2024,7,19,18,25,4,0,36.2,1,0,1,0,1
2024-07-19,23:19,2024,7,19,23,19,4,0,36.0,1,0,1,1,1
2024-07-19,23:38,2024,7,19,23,38,4,0,37.0,0,1,1,0,1
2024-07-20,00:04,2024,7,20,0,4,5,1,35.4,1,0,1,1,1
2024-07-20,01:06,2024,7,20,1,6,5,1,36.2,1,0,1,0,1
2024-07-20,01:34,2024,7,20,1,34,5,1,38.7,1,0,1,0,1
2024-07-20,02:42,2024,7,20,2,42,5,1,37.5,1,0,1,0,1
2024-07-20,03:32,2024,7,20,3,32,5,1,37.6,1,0,1,0,1
2024-07-20,05:34,2024,7,20,5,34,5,1,35.1,1,0,1,0,1
2024-07-20,06:38,2024,7,20,6,38,5,1,38.4,0,1,1,0,1
2024-07-20,07:31,2024,7,20,7,31,5,1,37.2,0,1,0,0,1
2024-07-20,09:07,2024,7,20,9,7,5,1,35.3,0,1,0,0,1
2024-07-20,10:22,2024,7,20,10,22,5,1,34.9,1,0,0,0,0
2024-07-20,10:48,2024,7,20,10,48,5,1,36.3,1,0,0,0,1
2024-07-20,11:25,2024,7,20,11,25,5,1,35.6,1,0,0,0,1
2024-07-20,11:32,2024,7,20,11,32,5,1,38.4,1,0,0,0,1
2024-07-20,11:56,2024,7,20,11,56,5,1,34.9,1,0,0,0,1
2024-07-20,11:58,2024,7,20,11,58,5,1,34.5,1,0,0,0,1
2024-07-20,15:50,2024,7,20,15,50,5,1,35.5,1,0,0,1,1
2024-07-20,17:42,2024,7,20,17,42,5,1,35.2,1,0,1,1,1
2024-07-20,20:32,2024,7,20,20,32,5,1,36.0,1,0,1,1,1
2024-07-20,23:20,2024,7,20,23,20,5,1,37.0,1,0,1,1,1
2024-07-20,23:32,2024,7,20,23,32,5,1,34.1,0,1,1,0,1
2024-07-21,00:01,2024,7,21,0,1,6,1,35.9,1,0,1,1,1
2024-07-21,01:32,2024,7,21,1,32,6,1,33.5,1,0,1,0,1
2024-07-21,02:55,2024,7,21,2,55,6,1,34.6,1,0,1,0,1
2024-07-21,05:58,2024,7,21,5,58,6,1,35.4,1,0,1,0,0
2024-07-21,06:35,2024,7,21,6,35,6,1,37.5,0,1,1,0,1
2024-07-21,06:57,2024,7,21,6,57,6,1,33.6,0,1,1,0,1
2024-07-21,07:53,2024,7,21,7,53,6,1,35.3,0,1,0,0,1
2024-07-21,12:14,2024,7,21,12,14,6,1,38.4,1,0,0,0,1
2024-07-21,18:43,2024,7,21,18,43,6,1,35.4,1,0,1,1,0
2024-07-21,19:03,2024,7,21,19,3,6,1,33.7,1,0,1,1,1
2024-07-22,00:56,2024,7,22,0,56,0,0,35.5,1,0,1,1,1
2024-07-22,03:30,2024,7,22,3,30,0,0,33.2,1,0,1,0,1
2024-07-22,03:45,2024,7,22,3,45,0,0,35.7,1,0,1,0,1
2024-07-22,05:21,2024,7,22,5,21,0,0,37.3,1,0,1,0,1
2024-07-22,09:05,2024,7,22,9,5,0,0,34.8,0,1,0,0,1
2024-07-22,09:25,2024,7,22,9,25,0,0,38.3,0,1,0,1,1
2024-07-22,11:23,2024,7,22,11,23,0,0,34.0,1,0,0,0,1
2024-07-22,11:37,2024,7,22,11,37,0,0,35.2,1,0,0,0,1
2024-07-22,17:24,2024,7,22,17,24,0,0,35.3,1,0,0,0,1
2024-07-23,02:32,2024,7,23,2,32,1,0,37.4,1,0,1,0,1
2024-07-23,02:37,2024,7,23,2,37,1,0,36.7,1,0,1,0,1
2024-07-23,06:15,2024,7,23,6,15,1,0,37.1,0,1,1,0,0
2024-07-23,08:10,2024,7,23,8,10,1,0,36.8,0,1,0,0,0
2024-07-23,08:41,2024,7,23,8,41,1,0,35.2,0,1,0,0,1
2024-07-23,09:42,2024,7,23,9,42,1,0,34.3,0,1,0,0,1
2024-07-23,11:30,2024,7,23,11,30,1,0,36.4,1,0,0,0,1
2024-07-23,16:16,2024,7,23,16,16,1,0,35.1,1,0,0,0,1
2024-07-23,18:16,2024,7,23,18,16,1,0,35.6,1,0,1,0,1
2024-07-23,20:56,2024,7,23,20,56,1,0,35.6,1,0,1,1,0
2024-07-23,21:04,2024,7,23,21,4,1,0,37.6,1,0,1,1,1
2024-07-23,23:07,2024,7,23,23,7,1,0,33.9,1,0,1,1,1
2024-07-24,00:02,2024,7,24,0,2,2,0,35.9,1,0,1,1,1
2024-07-24,00:17,2024,7,24,0,17,2,0,37.5,1,0,1,1,1
2024-07-24,00:21,2024,7,24,0,21,2,0,32.9,1,0,1,1,1
2024-07-24,02:05,2024,7,24,2,5,2,0,36.0,1,0,1,0,0
2024-07-24,05:31,2024,7,24,5,31,2,0,35.8,1,0,1,0,1
2024-07-24,07:25,2024,7,24,7,25,2,0,37.3,0,1,0,0,1
2024-07-24,08:08,2024,7,24,8,8,2,0,34.9,0,1,0,0,0
2024-07-24,08:55,2024,7,24,8,55,2,0,34.5,0,1,0,0,1
2024-07-24,10:54,2024,7,24,10,54,2,0,35.7,1,0,0,0,1
2024-07-24,11:50,2024,7,24,11,50,2,0,36.9,1,0,0,0,1
2024-07-24,12:16,2024,7,24,12,16,2,0,35.9,1,0,0,0,0
2024-07-24,15:24,2024,7,24,15,24,2,0,36.3,1,0,0,0,1
2024-07-24,15:52,2024,7,24,15,52,2,0,35.5,1,0,0,0,1
2024-07-24,18:02,2024,7,24,18,2,2,0,36.3,1,0,1,0,1
2024-07-24,19:51,2024,7,24,19,51,2,0,33.2,1,0,1,0,1
2024-07-24,20:21,2024,7,24,20,21,2,0,35.5,1,0,1,1,1
2024-07-24,21:04,2024,7,24,21,4,2,0,37.6,1,0,1,1,1
2024-07-24,21:34,2024,7,24,21,34,2,0,38.6,1,0,1,1,1
2024-07-25,03:10,2024,7,25,3,10,3,0,33.3,1,0,1,0,1
2024-07-25,04:32,2024,7,25,4,32,3,0,35.3,1,0,1,0,1
2024-07-25,05:31,2024,7,25,5,31,3,0,33.8,1,0,1,0,1
2024-07-25,06:54,2024,7,25,6,54,3,0,37.8,0,1,1,0,1
2024-07-25,07:25,2024,7,25,7,25,3,0,32.8,0,1,0,0,1
2024-07-25,19:37,2024,7,25,19,37,3,0,34.3,1,0,1,0,1
2024-07-25,19:46,2024,7,25,19,46,3,0,34.6,1,0,1,0,1
2024-07-25,21:23,2024,7,25,21,23,3,0,36.3,1,0,0,1,1
2024-07-25,21:49,2024,7,25,21,49,3,0,33.4,1,0,1,1,1
2024-07-25,23:10,2024,7,25,23,10,3,0,34.5,1,0,1,1,1
2024-07-26,02:48,2024,7,26,2,48,4,0,36.1,1,0,1,0,1
2024-07-26,05:11,2024,7,26,5,11,4,0,34.7,1,0,1,0,1
2024-07-26,05:42,2024,7,26,5,42,4,0,36.8,1,0,1,0,1
2024-07-26,06:19,2024,7,26,6,19,4,0,37.2,0,1,1,0,1
2024-07-26,07:13,2024,7,26,7,13,4,0,39.9,0,1,0,0,1
2024-07-26,07:31,2024,7,26,7,31,4,0,36.6,0,1,0,0,1
2024-07-26,09:09,2024,7,26,9,9,4,0,36.8,0,1,0,0,1
2024-07-26,12:04,2024,7,26,12,4,4,0,37.4,1,0,0,0,1
2024-07-26,15:17,2024,7,26,15,17,4,0,36.8,1,0,0,0,1
2024-07-26,16:01,2024,7,26,16,1,4,0,36.1,1,0,0,0,1
2024-07-26,19:16,2024,7,26,19,16,4,0,36.4,1,0,1,0,1
2024-07-26,20:18,2024,7,26,20,18,4,0,33.3,1,0,1,1,1
2024-07-26,20:49,2024,7,26,20,49,4,0,35.7,1,0,1,1,0
2024-07-26,21:10,2024,7,26,21,10,4,0,35.0,1,0,1,1,1
2024-07-26,22:05,2024,7,26,22,5,4,0,37.2,1,0,1,1,1
2024-07-26,23:53,2024,7,26,23,53,4,0,33.2,0,1,1,0,1
2024-07-27,02:13,2024,7,27,2,13,5,1,34.8,1,0,1,0,1
2024-07-27,06:22,2024,7,27,6,22,5,1,39.6,0,1,1,0,1
2024-07-27,08:19,2024,7,27,8,19,5,1,34.0,0,1,0,0,0
2024-07-27,08:38,2024,7,27,8,38,5,1,37.2,0,1,0,0,1
2024-07-27,15:36,2024,7,27,15,36,5,1,35.5,1,0,0,1,1
2024-07-27,18:41,2024,7,27,18,41,5,1,32.7,1,0,1,1,0
2024-07-27,20:48,2024,7,27,20,48,5,1,37.3,1,0,1,1,0
2024-07-27,22:38,2024,7,27,22,38,5,1,36.4,1,0,1,1,1
2024-07-27,23:00,2024,7,27,23,0,5,1,36.9,1,0,1,1,0
2024-07-28,00:14,2024,7,28,0,14,6,1,36.0,1,0,1,1,1
2024-07-28,03:37,2024,7,28,3,37,6,1,37.4,1,0,1,0,1
2024-07-28,06:22,2024,7,28,6,22,6,1,36.4,0,1,1,0,1
2024-07-28,07:12,2024,7,28,7,12,6,1,34.9,0,1,0,0,1
2024-07-28,10:39,2024,7,28,10,39,6,1,33.8,1,0,0,0,1
2024-07-28,13:02,2024,7,28,13,2,6,1,36.9,1,0,1,1,1
2024-07-28,13:57,2024,7,28,13,57,6,1,38.2,1,0,0,1,1
2024-07-28,19:34,2024,7,28,19,34,6,1,36.4,1,0,1,1,1
2024-07-28,21:14,2024,7,28,21,14,6,1,35.1,1,0,1,1,1
2024-07-28,22:05,2024,7,28,22,5,6,1,33.8,1,0,1,1,1
2024-07-29,01:34,2024,7,29,1,34,0,0,35.6,1,0,1,0,1
2024-07-29,01:47,2024,7,29,1,47,0,0,34.7,1,0,1,0,0
2024-07-29,02:43,2024,7,29,2,43,0,0,34.8,1,0,1,1,1
2024-07-29,02:59,2024,7,29,2,59,0,0,36.9,1,0,1,0,1
2024-07-29,03:23,2024,7,29,3,23,0,0,37.9,1,0,1,0,1
2024-07-29,05:04,2024,7,29,5,4,0,0,37.8,1,0,1,0,1
2024-07-29,06:37,2024,7,29,6,37,0,0,36.5,0,1,1,0,1
2024-07-29,08:27,2024,7,29,8,27,0,0,36.3,0,1,0,0,1
2024-07-29,18:11,2024,7,29,18,11,0,0,36.8,1,0,1,0,1
2024-07-29,19:49,2024,7,29,19,49,0,0,36.7,1,0,1,0,1
2024-07-29,20:12,2024,7,29,20,12,0,0,36.3,1,0,1,0,1
2024-07-29,22:49,2024,7,29,22,49,0,0,38.5,1,0,1,1,0
2024-07-30,03:15,2024,7,30,3,15,1,0,34.1,1,0,1,0,1
2024-07-30,04:08,2024,7,30,4,8,1,0,35.3,1,0,1,0,0
2024-07-30,04:52,2024,7,30,4,52,1,0,36.1,1,0,1,0,1
2024-07-30,06:26,2024,7,30,6,26,1,0,36.7,0,1,1,0,1
2024-07-30,08:02,2024,7,30,8,2,1,0,38.3,0,1,0,0,1
2024-07-30,09:22,2024,7,30,9,22,1,0,36.0,0,1,0,0,1
2024-07-30,18:23,2024,7,30,18,23,1,0,32.5,1,0,1,0,1
2024-07-30,18:43,2024,7,30,18,43,1,0,36.8,1,0,1,0,0
2024-07-30,19:02,2024,7,30,19,2,1,0,37.5,1,0,1,0,1
2024-07-30,19:21,2024,7,30,19,21,1,0,35.2,1,0,1,0,1
2024-07-30,20:23,2024,7,30,20,23,1,0,35.0,1,0,1,1,1
2024-07-30,23:41,2024,7,30,23,41,1,0,34.2,0,1,1,0,1
2024-07-31,01:57,2024,7,31,1,57,2,0,36.5,1,0,1,0,0
2024-07-31,07:02,2024,7,31,7,2,2,0,36.4,0,1,0,0,1
2024-07-31,07:17,2024,7,31,7,17,2,0,35.4,0,1,0,0,1
2024-07-31,10:03,2024,7,31,10,3,2,0,35.3,1,0,0,0,1
2024-07-31,10:16,2024,7,31,10,16,2,0,34.5,1,0,0,0,0
2024-07-31,10:44,2024,7,31,10,44,2,0,36.0,1,0,0,0,1
2024-07-31,12:27,2024,7,31,12,27,2,0,35.6,1,0,0,0,0
2024-07-31,13:15,2024,7,31,13,15,2,0,36.6,1,0,0,0,1
2024-07-31,14:11,2024,7,31,14,11,2,0,37.6,1,0,0,0,1
2024-07-31,14:36,2024,7,31,14,36,2,0,36.2,1,0,0,0,0
2024-07-31,15:46,2024,7,31,15,46,2,0,35.2,1,0,0,0,1
2024-07-31,15:49,2024,7,31,15,49,2,0,35.3,1,0,0,0,1
2024-08-01,00:34,2024,8,1,0,34,3,0,35.5,1,0,1,1,1
2024-08-01,01:23,2024,8,1,1,23,3,0,35.9,1,0,1,0,1
2024-08-01,03:26,2024,8,1,3,26,3,0,35.4,1,0,1,0,1
2024-08-01,06:14,2024,8,1,6,14,3,0,34.1,0,1,1,0,0
2024-08-01,07:38,2024,8,1,7,38,3,0,33.8,0,1,0,0,1
2024-08-01,07:40,2024,8,1,7,40,3,0,33.8,0,1,0,0,1
2024-08-01,07:52,2024,8,1,7,52,3,0,35.2,0,1,0,0,1
2024-08-01,08:39,2024,8,1,8,39,3,0,36.9,0,1,0,0,1
2024-08-01,13:11,2024,8,1,13,11,3,0,36.7,1,0,0,0,1
2024-08-01,13:56,2024,8,1,13,56,3,0,34.9,1,0,0,0,1
2024-08-01,16:07,2024,8,1,16,7,3,0,36.4,1,0,0,0,1
2024-08-01,16:31,2024,8,1,16,31,3,0,34.8,1,0,0,0,0
2024-08-01,22:59,2024,8,1,22,59,3,0,34.4,1,0,1,1,0
2024-08-02,02:50,2024,8,2,2,50,4,0,33.0,1,0,0,0,1
2024-08-02,03:14,2024,8,2,3,14,4,0,36.8,1,0,1,0,1
2024-08-02,03:20,2024,8,2,3,20,4,0,35.3,1,0,1,0,1
2024-08-02,04:32,2024,8,2,4,32,4,0,34.9,1,0,1,0,1
2024-08-02,04:55,2024,8,2,4,55,4,0,35.0,1,0,1,0,1
2024-08-02,07:05,2024,8,2,7,5,4,0,36.7,0,1,0,0,1
2024-08-02,07:48,2024,8,2,7,48,4,0,34.3,0,1,0,0,1
2024-08-02,08:01,2024,8,2,8,1,4,0,36.6,0,1,0,0,1
2024-08-02,11:39,2024,8,2,11,39,4,0,34.0,1,0,0,1,1
2024-08-02,12:44,2024,8,2,12,44,4,0,34.3,1,0,0,0,1
